text,topic
"Unrest is stirring among Chinese factory workers DONGGUAN, China -- Heralded by an unprecedented series of walkouts, the first stirrings of unrest have emerged among the millions of youthful migrant workers who supply seemingly inexhaustible cheap labor for the vast expanse of factories in China's booming Pearl River Delta.",Business and Finance
"AT and T to cut workforce by 20 US telecom giant AT and T will shrink even further, announcing on Thursday it would cut 20 percent of its workforce in 2004 and take an \$US11.",Business and Finance
"Board Defeats Bid to Unionize Wal-Mart Wal-Mart Canada Corp. declared victory Wednesday in its defense against unionization at a store in British Columbia. The Canadian branch of the world #39;s largest retailer, Wal-Mart Stores Inc.",Business and Finance
"Delta Plans Job Cuts, Eyes Restructure  CHICAGO (Reuters) - Delta Air Lines Inc., the number three  U.S. carrier, plans more job cuts as it struggles to avoid  bankruptcy, Chief Executive Gerald Grinstein said in a memo to  employees on Wednesday.",Business and Finance
Waiting for a counterblow Woolworths has probably won the first phase of the battle for Australian Leisure  amp; Hospitality Group. Whether that translates into clear leadership of the Australian liquor retailing ,Business and Finance
"Colgate Warns, Shares Hit 4-Year Low  By Brad Dorfman  CHICAGO (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; on Monday  issued its first formal profit warning in almost a decade,  saying earnings will fall well short of Wall Street forecasts  due to higher marketing spending, sending its shares down 11  percent to a four-year low.",Business and Finance
"Nortel: Once More, with Filing After having promised to file its revisions by the end of October, Nortel Networks Corp. said it would delay its long-awaited restatement for the second time.",Business and Finance
"2 Hong Kong government databases to tighten access rules, triggering warning over threat to press freedom",Business and Finance
"Host Marriott Quarterly Loss Narrows (Reuters) Reuters - Hotel owner Host Marriott Corp.\ on Wednesday said its third-quarter loss narrowed as\revenue per room rose, driven by an increase in room rates.",Business and Finance
"Justice Dept Opens Fannie Mae Probe (Reuters) Reuters - The Justice Department is\investigating possible accounting fraud at Fannie Mae, bringing\greater government scrutiny to bear on the mortgage finance\company, already facing a parallel inquiry by the SEC, a source\close to the matter said on Thursday.",Business and Finance
"Alitalia shares up as deal struck Shares in Alitalia gained over 5.0 percent Monday after the state-controlled airline clinched a final union agreement over job and wage cuts, clearing a key obstacle to its turnaround plan.",Business and Finance
"Fed could pause on rates if economy slows-Bernanke A slowdown in the US economy could justify a pause in the Federal Reserve #39;s interest rate increases, Fed Governor Ben Bernanke said on Thursday.",Business and Finance
Reebok posts 30 rise in Q3 profit CHICAGO (CBS.MW) -- Reebok International Ltd. reported a 30 percent pop in profit for the third quarter Thursday and said that its chairman will take on the day-to-day duties of the company.,Business and Finance
"Ohio Turnpike Workers May Stike Hoping to avoid a situation like that in Pennsylvania , representatives of the Ohio Turnpike Commission and unionized workers are continuing contract negotiations.",Business and Finance
"Weyerhaeuser 3rd-Quarter Earnings Rise (Reuters) Reuters - Weyerhaeuser Co.'s \third-quarter profit rose on higher prices for lumber and a\large gain from the sale of timber lands in Georgia, the \company said on Friday.",Business and Finance
"SEC #39;s Recent Penalties Among Its Toughest Although the specter of a criminal prosecution of Time Warner Inc. all but vanished with yesterday #39;s Justice Department settlement, the company #39;s tentative \$300 million agreement to settle ",Business and Finance
Report Takes Wind Out of Dollar's Sails  LONDON (Reuters) - The dollar hovered two cents above  recent record lows against the euro on Tuesday after U.S.  manufacturing data in the previous session cast doubt on jobs  growth and brought about a pause in its new year rebound.,Business and Finance
"Dollar Mainly Gains, Shrugs Off Oil, Gold The dollar strengthened against most major currencies on Friday as dealers shrugged off soaring gold and oil prices and bought the currency largely on technical and positioning grounds.",Business and Finance
"Tiffany Profit Falls on Weak Japan Sales High-end jewelry retailer Tiffany  amp; Co. said Thursday that third-quarter profit fell 26 percent to miss Wall Street expectations by 5 cents per share, due to weak Japan sales, high diamond and precious metal ",Business and Finance
"November Job Growth Unexpectedly Soft (Reuters) Reuters - A surprisingly soft 112,000 new U.S.\jobs were created in November, the Labor Department said on\Friday, casting a shadow across an already downbeat holiday\sales season with consumers apparently worried by scarce work\and high oil prices.",Business and Finance
"Sino-Brazilian ties enter new era Relations between China and Brazil have remarkably improved since the two countries established diplomatic relations 30 years ago, and both sides hope their ties will be strengthened in a time of challenges and opportunities.",Business and Finance
"SD venture funding resilient Companies developing new drugs and biomedical devices got the biggest percentage of funds invested by venture capital firms in the third quarter, according to two new surveys.",Business and Finance
"US data don #39;t reflect oil rise US consumer prices rose by 0.2 last month, a US government report showed this afternoon, but the core inflation rate rose at its fastest pace in five months.",Business and Finance
"Microsoft Tells Judge of Harm in Changing Windows Microsoft Corp will suffer serious harm if it is forced to provide a version of Windows without Windows Media Player audio-visual software, its lawyer told a European Union court on Friday.",Business and Finance
"Ratan Tata, Kumarmangalam may head revamped Board of Trade New Delhi, Aug. 31 (PTI): The revamped Board of Trade could be headed by renowned industrialist Ratan Tata, or former CII Secretary General Tarun Das.",Business and Finance
Manchester And Liverpool Are England’s Soccer Tourism Hubs,Business and Finance
Saudi Arabia questions need for Opec action on cutting oil supply CAIRO - Saudi Arabian Oil Minister Ali Al Naimi said yesterday that world oil stocks were not building too fast and questioned the need for Opec to act on supply with prices still above the groups formal target.,Business and Finance
"Shippers: Venezuela Oil Unfazed by Poll  CARACAS, Venezuela (Reuters) - Oil exports by Venezuela  have not been disturbed by the referendum on the rule of  President Hugo Chavez, shipping sources said late Sunday.",Business and Finance
Nigeria launches new digital currency as the country taps into virtual money and cryptocurrencies,Business and Finance
"Lastminute.com Loss Doubles on Costs; Shares Slump (Update4) Lastminute.com Plc, the UK #39;s largest Internet travel company, said its fourth-quarter loss more than doubled as costs for closing offices and cutting jobs exceeded forecasts.",Business and Finance
Russian Arbitration Court Rejects Yukos Plea The giant Russian oil firm Yukos has failed to convince a Moscow arbitration court to suspend the sale by bailiffs of its Siberian subsidiary to satisfy a \$3.4 billion tax debt. ,Business and Finance
"Boston sampler Citizens Energy boss Joe Kennedy, like his famous uncle Ted, opposes the huge wind farm proposal in Nantucket Sound, his backyard. But the ""Call Joe-4-Oil"" Kennedy is working hard to also become ""Joe-4-Wind"" elsewhere.",Business and Finance
Stocks are little-changed in the early going NEW YORK Wall Street is sorting through the latest earnings news and stocks are narrowly mixed. The Dow Jones Industrial Average is up three points in today #39;s early going.,Business and Finance
IBM #39;s cash-balance move could start trend IBM #39;s (IBM) decision to drop cash-balance plans for new hires could put pressure on other companies to close similar programs amid lawsuits and attacks from critics who say the plans hurt older workers.,Business and Finance
Congress to back aid for Internet schools WASHINGTON -- Congress guaranteed the flow of Internet aid to schools and libraries and provided federal funds to upgrade emergency 911 services for calls from mobile phones in a communications bill approved Wednesday and sent to the president for his ,Business and Finance
"Intel, Symbian to define 3G smart phone  #39;standard #39; Intel #39;s attempt to conquer the mobile phone chip market took a mighty step forward today when the chip maker announced a partnership with leading smart phone OS maker Symbian and leading smart phone manufacturer Nokia to co-operate on the development of ",Business and Finance
BA set to hold key strike talks British Airways is due to hold important talks with union bosses in a bid to avoid industrial action.,Business and Finance
"Oracle makes  #39;best and final #39; PeopleSoft offer Oracle today unveiled its  quot;best and final offer quot; for PeopleSoft, promising to withdraw entirely from the long-running takeover battle if its \$24 per share proposal is not accepted by 19 November 2004.",Business and Finance
"Osmond buys life funds for 1bn Hugh Osmond, the entrepreneur better known for investing in the food and drink sector, on Thursday night sealed the UK #39;s largest closed life assurance deal with the ",Business and Finance
Treasuries Trim Gains After GDP Data (Reuters) Reuters - Treasury debt prices trimmed early\gains on Friday after U.S. economic data proved to be not quite\as weak as some bulls had been betting.,Business and Finance
"Halliburton gets more time to justify bills to US Army NEW YORK, August 18 (New Ratings)  The Halliburton Company (HAL.NYS) has reportedly gained more time to justify its bills to the US Army, regarding the company #39;s contract to provide logistic services to the US troops in Iraq. ",Business and Finance
"Stocks Up on Retail Sales, Greenspan Talk NEW YORK, Oct. 15 -- Stocks rebounded moderately Friday as a government report showed that higher oil prices aren #39;t reducing retail sales.",Business and Finance
KPMG to Pay \$10 Mln to Settle with SEC Accounting firm KPMG will pay \$10 million to settle charges of improper professional conduct while acting as auditor for Gemstar-TV Guide International Inc.,Business and Finance
"Dow Jones to purchase Marketwatch for 519 million in cash Dow Jones has agreed to buy online financial news provider Marketwatch Inc for 519 million dollars, or 18 dollars per share, the two companies said in a joint statement.",Business and Finance
"Where #39;s your tax refund? Ask the IRS The Post Office couldn #39;t deliver more than 2,700 federal income-tax refund checks to Illinoisians because of incorrect or insufficient addresses.",Business and Finance
"Group: Hurricane may cost insurers \$7.4B NEW YORK -- Hurricane Charley will likely cost insurers at least \$7.4 billion, according to the Insurance Institute, an industry trade group that based its estimate on initial claims data from Florida residents and businesses. ",Business and Finance
"Abbey investors maul chairman but the Santander deal is passed SHAREHOLDERS in Abbey yesterday tore into the bank over its coming takeover by Spanish bank Santander, attempting to scupper the 8.",Business and Finance
"Delta posts \$646M loss in Q3 In what could be its final quarterly financial update before filing for Chapter 11, Delta Air Lines Inc. has reported a net loss of \$646 million on \$3.",Business and Finance
"Stocks Fall on Security, Earnings Worries US stocks fell in extremely thin volume on Monday as security concerns surrounding the Republican convention in New York and worries about an update from technology bellwether Intel Corp.",Business and Finance
"Blockbuster Posts Loss. Shares Plunge  CHICAGO (Reuters) - Blockbuster Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BBI.N target=/stocks/quickinfo/fullquote""&gt;BBI.N&lt;/A&gt; on Wednesday  posted a quarterly operating profit well below analysts'  estimates even before \$1.5 billion in one-time charges, as it  faced falling movie rental demand and higher costs to counter  competition.",Business and Finance
"Volkswagen Reports Seventh Quarterly Profit Decline (Update4) Volkswagen AG, Europe #39;s largest carmaker, had a seventh consecutive decline in quarterly profit on higher sales incentives and the strength of the euro versus the dollar.",Business and Finance
Japan's Nidec posts 10per cent rise in Q2 operating profit,Business and Finance
"Rules Change Requires Apple to Expense Options The Financial Accounting Standards Board (FASB) has issued a ruling that will require Apple, among other companies, to begin deducting the value of stock options from profits, starting in 2005.",Business and Finance
Guidant wins new trial in St. Jude Medical suit DENVER Indianapolis-based Guidant Corporation says it has won the right to a new trial in its lawsuit seeking up to 140 (m) million dollars in damages from another maker of implantable defibrillators.,Business and Finance
Online Insurance Bids May Rise Some industry analysts say an ongoing insurance bid-rigging scandal -- combined with rising health-care costs -- will build demand for online bidding on insurance policies.,Business and Finance
"September slowdown for Philly-area factories WASHINGTON (CBS.MW) -- Activity at factories in the Philadelphia region grew at a slower pace in September, the Federal Reserve Bank of Philadelphia said Thursday.",Business and Finance
"Electronic Data May Cut 20,000 Jobs to Save \$3 Bln (Update1) Electronic Data Systems Corp., the world #39;s second-largest seller of computer services, may cut as many as 20,000 jobs to help save \$3 billion within the next three years, Chief Executive Officer Michael Jordan said.",Business and Finance
"Fires at homes in Waterford Township, Detroit leave 5 dead A police officer in this Detroit suburb died with his wife and son in a Sunday morning house fire about the same time that two young children died in a blaze in Detroit, police and fire officials said.",Business and Finance
"American Express sues MasterCard, Visa, 8 banks American Express Co. has filed suit against Visa, MasterCard and eight major banks alleging anti-competitive practices. Banks named in the suit include Bank of America, US Bancorp, JP Morgan Chase, Capital ",Business and Finance
"Stewart gets deadline NEW YORK Martha Stewart must report to prison in less than three weeks, a federal judge ruled yesterday in granting her request to begin serving her sentence for lying about a stock sale.",Business and Finance
"Court ruling on refilled printer cartridges touches DMCA In a closely watched case involving the Digital Millennium Copyright Act, a federal court has ruled that a small North Carolina company can continue selling a chip that makes it possible to use refilled toner cartridges in Lexmark printers.",Business and Finance
"Dollar Tumbles to Record Low Against Euro  LONDON (Reuters) - The dollar tumbled to a record low  against the euro on Tuesday after a warning by euro zone  officials on the euro's rise fell on deaf ears, with investors  determined to dump the U.S. currency.",Business and Finance
"Yellow Roadway Receives \$500M Credit Line Yellow Roadway Corp. said Friday that it received a five-year, \$500 million credit line from JP Morgan Chase  amp; Co. The less-than-truckload shipping company, which consolidates freight from multiple customers ",Business and Finance
Stocks End Barely Higher  NEW YORK (Reuters) - Stocks ended barely higher  on Tuesday  as oil prices rose and investors tried to anticipate the  economic fallout from Hurricane Ivan as it moved through the  Gulf of Mexico toward a possible landfall in the United States.,Business and Finance
"Wal-Mart Launches Rare Newspaper Ad Blitz  NEW YORK (Reuters) - Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, hurt by  sluggish sales over the Thanksgiving holiday weekend, on Friday  launched a rare advertising blitz in newspapers around the  United States focusing on its price cuts.",Business and Finance
"Web access in sky set to take off The dream of bidding on an eBay auction, sending an e-mail or even making a cell phone call while 30,000 feet in the air came one step closer to reality yesterday.",Business and Finance
Oil Prices Rise for Second Day in a Row  SINGAPORE (Reuters) - Oil prices rose for the second day in  a row on Thursday with an Arctic blast forecast to hit the  United States next week seen ramping up demand for heating  fuels.,Business and Finance
Dollar Hits 8-1/2-Month Low Against Euro  NEW YORK (Reuters) - The euro rebounded against the dollar  on Friday to hit 8-1/2-month highs in technically-driven buying  which offset the effect of a much stronger-than-expected U.S.  employment report for October.,Business and Finance
"Hurricane Damage to Hurt Allstate Profit  NEW YORK (Reuters) - Allstate Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ALL.N target=/stocks/quickinfo/fullquote""&gt;ALL.N&lt;/A&gt;, the No. 2 U.S.  home and auto insurer, warned on Wednesday its third-quarter  profits would fall well short of expectations due to more than  \$1 billion in hurricane-related payouts.",Business and Finance
"No Real Disruption Seen for Big Lender or Mortgage Market Fannie Mae, the giant mortgage finance company, will probably not face major business disruptions from the \$9 billion write-off that federal regulators are requiring it to take, analysts and investors said yesterday.",Business and Finance
"Petrol, Diesel Prices Today, October 26: Fuel prices unchanged for second day, check rates in your city",Business and Finance
Deadlines Looming For Vaccination Mandate Compliances At Work And Schools,Business and Finance
"Economists expect job creation to pick up US employers will add jobs at a quicker pace at the end of 2004 and throughout 2005 than earlier expected, according to a survey of economic forecasters out Monday.",Business and Finance
Heat is on MTFG to place UFJ bid Mitsubishi Tokyo Financial Group Inc. was under pressure Wednesday to come up with a takeover offer for UFJ Holdings Inc. that would fend off an unexpectedly generous \$29 billion rival bid by Sumitomo Mitsui Financial Group Inc.,Business and Finance
Snow: Cutting Budget Deficit Top Priority  LONDON (Reuters) - U.S. Treasury Secretary John Snow said  on Wednesday that cutting a record budget deficit was a top  priority for the second-term Bush administration and challenged  Europe to play its part in helping trim the U.S. trade gap by  boosting its own economic growth.,Business and Finance
"Pentagon Vows Competitive Tanker Bids  WASHINGTON (Reuters) - U.S. Deputy Defense Secretary Paul  Wolfowitz vowed any new plan to replace the Air Force's aging  fleet of KC-135 mid-air refueling tankers would require  competition, according to a letter released on Monday.",Business and Finance
Wine spikes Foster #39;s result SALVATION for Foster #39;s shareholders is at least another year away as management continues to gaze inward for the means to kick-start the company #39;s growth.,Business and Finance
"Swiss insurer sells UK life unit Swiss Life, Switzerland's largest insurer, sells its UK life assurance business for 205m.",Business and Finance
"Volkswagen 2004 China Sales Fall  SHANGHAI (Reuters) - Volkswagen's car sales in China fell 6  percent in 2004 and will fare little better in 2005 amid a  raging price war and worsening demand from a slowing economy,  executives for its two ventures in the country said on Tuesday.",Business and Finance
Safire to Step Down as Times Columnist William Safire's column has appeared on the Op-Ed Page of The New York Times for more than 30 years.,Business and Finance
New York Faces Flood Risk After California Rain Topples Records,Business and Finance
"Sun Rolls Out Much-Awaited Solaris 10  SAN FRANCISCO (Reuters) - Sun Microsystems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SUNW.O target=/stocks/quickinfo/fullquote""&gt;SUNW.O&lt;/A&gt; on  Sunday introduced the long-awaited next version of its  operating system, Solaris 10, which the network computer maker  is betting on to help bring itself back to sustained  profitability.",Business and Finance
Bristol-Myers Squibb Net Slumps Bristol-Myers Squibb (BMY:NYSE - news - research) reported a sharply lower profit in the third-quarter as generic competition continued to eat away at drug sales and the company ratcheted up spending on research and development of new drugs.,Business and Finance
Stocks Rise; Siebel Boosts Tech Shares (Reuters) Reuters - U.S. stocks rose on Monday as oil\prices eased a little and Friday's start-of-quarter buying\spree continued into the new week.,Business and Finance
"Quest For The Thanksgiving Soda GASTONIA, NC -- Last year, the Jones Soda Co. rolled out, to much fanfare, the noxious-sounding product Turkey  amp; Gravy Soda. It flew off shelves faster than free antacids on the day after Thanksgiving, and ",Business and Finance
Ford Raises Earnings and Unveils New Plan for Jaguar The company raised its third-quarter earnings guidance today and unveiled a restructuring plan for its Jaguar division.,Business and Finance
"Ex-cabinet minister caught up in Marsh corruption scandal Lord Lang of Monkton, the president of the Board of Trade in the last Conservative government, is under pressure to resign from the board of Marsh  amp; McLennan, the insurance broker accused of corruption.",Business and Finance
"Survey: U.S. to Rein in Holiday Spending  NEW YORK (Reuters) - Most Americans are planning to curb  their holiday spending this year, making it a challenging  shopping season for U.S. retailers, according to a holiday  buying survey by The NPD Group.",Business and Finance
Bank seeing unexpected customer gains The head of Bank of America says the banking giant is unexpectedly gaining northeastern customers just six months after its acquisition of FleetBoston.,Business and Finance
"As power shortages in China ease, India is still grappling with supply bottlenecks - Global Times",Business and Finance
Stocks End Sharply Higher as Oil Prices Drop A pull back in oil prices and upbeat outlooks from Wal-Mart and Lowe's prompted new bargain-hunting on Wall Street today.,Business and Finance
"ADM, Gevo Sign MoU to Produce up to 500M Gallons of Sustainable Aviation Fuel",Business and Finance
"With ads easier to dodge, companies eye new ways to get out the message It's a brave new world for advertisers. With digital recorders like TiVo , video-on-demand services from cable providers, and the nation's biggest cable company, Comcast , introducing cable boxes with built-in TiVo-style recorders, people can watch whatever they want whenever they want, gleefully fast-forwarding through every commercial break.",Business and Finance
Mexico #39;s Cemex May Sell Two US Plants Mexican cement company Cemex SA said Monday it has signed a letter of intent to sell two cement plants in the US to Brazil #39;s Grupo Votorantim for US\$400 million (euro308 million.,Business and Finance
"Production, housing rise while consumer prices decline Washington - The nation #39;s factories cranked out more products in July, miners dug more minerals and builders broke ground on more homes, the government said Tuesday in three reports that showed some rebound in economic activity last ...",Business and Finance
"Exelon Reportedly In Talks to Buy PSE amp;G Exelon (EXC:NYSE - news - research) is reportedly in advanced talks to buy New Jersey #39;s largest utility group, Public Service Enterprise Group (PEG:NYSE - news - research).",Business and Finance
"Telstra in \$750m buyback By staff writers and wires. THE nationn #39;s biggest telco, Telstra Corp, is offering shareholders up to \$4.65 per share in a off-market buyback worth \$750 million.",Business and Finance
"British house price rises slightly for second month in September British housing market grew slightly for the second month in succession in September, showing further evidence of checking effects by five interest rates hikes since last November ",Business and Finance
"Winn-Dixie Ousts CEO Frank Lazaran Struggling grocery giant Winn-Dixie Stores Inc. forced out president and chief executive Frank Lazaran on Friday and named Peter L. Lynch, a former Albertsons Inc.",Business and Finance
"EU okays Oracle bid for PeopleSoft OCTOBER 26, 2004 (IDG NEWS SERVICE) - As expected, the European Commission announced today that it has ruled that Oracle Corp. can proceed with its hostile acquisition attempt of PeopleSoft Inc.",Business and Finance
"China #39;s GDP to grow 9 percent: state commission China #39;s economy was expected to grow by about nine percent this year, a senior official with the State Development and Reform Commission was quoted as saying by the Beijing News on Saturday.",Business and Finance
ABN AMRO Leads European Shares Higher European shares opened firmer on Thursday led by ABN AMRO as investors applauded the savings the Dutch broker will make from cutting jobs.,Business and Finance
‘Iconic’ Elm St: Inside horror’s most infamous home,Business and Finance
US press hit by new circulation figures scandal The company behind the Dallas Morning News agreed on Monday to hand back \$23m (12.5m) to advertisers after admitting circulation figures for the daily and Sunday editions had been inflated. ,Business and Finance
"Phased reforms in aviation sector: Patel The Left #39;s displeasure notwithstanding, the Centre plans to go ahead with its plans of allowing more Foreign Direct Investment (FDI) in key sectors, including aviation.",Business and Finance
Amvescap cuts interim dividend by half Anglo-US fund firm Amvescap has announced a 50 percent cut to its interim dividend but says it plans to return to a progressive dividend policy for 2005 onwards.,Business and Finance
Oil Prices Boost Profit at ConocoPhillips (Reuters) Reuters - Oil prices at record highs sent\quarterly profits up at ConocoPhillips  and two other\top U.S. producers on Wednesday.,Business and Finance
"Nortel Warns of Weaker Sales  OTTAWA (Reuters) - Retreating from an upbeat forecast it  made just last month, Nortel Networks Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote""&gt;NT.TO&lt;/A&gt; warned on  Thursday that third-quarter sales will fall below  second-quarter levels and that its 2004 revenue growth rate  will lag that of the telecoms-equipment sector as a whole.",Business and Finance
"EYE ON POLITICS: Granholm #39;s bid to collect taxes earlier could get &lt;b&gt;...&lt;/b&gt; The governor #39;s plan to move up county tax collections next year could unravel what was supposed to be a smooth, noncombative wrap-up of a new state budget.",Business and Finance
Fifth Third Bank CEO Greg Carmichael Honored as Responsible CEO of the Year for Community Impact,Business and Finance
"Utility, AG in agreement Massachusetts Electric Co. , the state's biggest utility, reached a \$71 million agreement with Attorney General Thomas F. Reilly to freeze most rates through March 1 and offer all customers a monthly credit averaging 43 cents for the year after that. With the seven-year-old system of state-controlled  quot;standard offer quot; power rates set to expire in March, the settlement pact is ...",Business and Finance
"Tobacco Companies Deny Conspiracy to Push Smoking  WASHINGTON (Reuters) - A tobacco industry lawyer  acknowledged on Wednesday that some executives may have acted  wrongly, but said cigarette companies have never engaged in a  conspiracy to mislead the public about the dangers of smoking.",Business and Finance
"Mortgage Applications Fell Last Week -MBA  NEW YORK (Reuters) - Applications for home mortgages in the  U.S. fell last week even as mortgage rates edged down, an  industry group said on Wednesday.",Business and Finance
"Murdoch Moves to Avoid a Friendly Fight for Control The chairman of the News Corporation, Rupert Murdoch, may be telling investors and the media that his relationship with his counterpart at Liberty Media, John C. Malone, is friendly, as he did yesterday at an annual meeting.",Business and Finance
"Hyatt, Gripped by Family Lawsuit, Buys AmeriSuites (Update1) Hyatt Corp., the Chicago-based hotelier owned by the infighting Pritzker family, agreed to buy the AmeriSuites chain of 143 hotels to tap rising demand from corporate travelers for upscale self-service rooms.",Business and Finance
Kindred's revenue from harmful gambling 3.3 per cent in the third quarter,Business and Finance
"Low carbs thin out MGP earnings forecast The low-carbohydrate diet craze has prompted a skinnier fiscal 2005 earnings forecast from MGP Ingredients Inc., the company said Monday.",Business and Finance
UK's Heathrow Airport flags tepid travel recovery until 2026,Business and Finance
"Crude futures continue freefall, with prices at seven-week lows? &lt;b&gt;...&lt;/b&gt; Crude oil futures continued to plummet Wednesday on the belief that fuel supplies in the United States will be adequate to deal with its coming winter.",Business and Finance
Pontiac hits PR jackpot in 'Oprah' giveaway DETROIT -- ''The Oprah Winfrey Show quot; was the best advertising an estimated \$8 million could buy for the launch of the Pontiac G6 sedan.,Business and Finance
"Altria Prepares Possible Split, Shares Up Altria Group Inc. (MO.N: Quote, Profile, Research) has begun preparing itself for a possible break-up, once tobacco lawsuit hurdles are cleared, to realize fair value for ",Business and Finance
"China Aviation #39;s Ex-Chief to Face Probe The suspended head of a major supplier of jet fuel to China, under investigation for overseeing hundreds of millions of dollars in derivatives trading losses, has agreed to return to Singapore to face investigators, the company said Monday.",Business and Finance
What a Week: Greenspan Trips Dollar  quot;Seems like that guy singing this song has been doing it for a long time -- is there anything he knows that he ain #39;t said?,Business and Finance
"Govt not to raise fuel prices  quot;The Cabinet Committee on Economic Affairs has decided today that prices of all petroleum products will be held at the same level, quot; said Mani Shankar Aiyar, Petroleum and Natural Gas Minister.",Business and Finance
"Nortel Will Cut Workforce by 10 Percent TORONTO, Aug. 19 -- Nortel Networks Corp. said Thursday it will slash its workforce by 3,500, or 10 percent, as it struggles to recover from an accounting scandal that toppled three top executives and led to a criminal investigation and lawsuits. ",Business and Finance
Sanofi Wins Contract for Flu Shot Vaccine (Reuters) Reuters - The U.S. government on Tuesday\awarded Sanofi-Aventis  a contract worth up to  #36;41\million through 2008 to ensure enough eggs are available for\future flu vaccine production.,Business and Finance
"At churches, an 8th sit-in begins amid hope, closing Anger, hope, and sadness pervaded at Boston-area Catholic churches yesterday, where parishioners staged more sit-ins at closing churches, prayed to ",Business and Finance
"Test Confirms Second Canada Mad Cow Case  WINNIPEG, Manitoba (Reuters) - A final laboratory test has  confirmed an Alberta dairy cow had mad cow disease, the second  case Canada has found in its herd, an industry source briefed  by veterinary officials said on Sunday.",Business and Finance
FCC Says A La Carte TV Would Cost More Most consumers would end up paying more for cable and satellite television if they were allowed to pick only the channels they wanted to watch instead of being forced to buy large packages ,Business and Finance
"AT amp;T to cut 7,400 more jobs, take US\$11.4B writedown AT amp;T Corp., the former monopoly that once dominated the US phone market, said Thursday it will cut another 20 per cent of its workforce and suffer an asset writedown of US\$11.",Business and Finance
"Update 15: Embattled Disney CEO Will Leave in 2006 Walt Disney Co. chief executive Michael Eisner, who successfully fought off a shareholder attempt to oust him, unexpectedly offered his resignation from the entertainment company he #39;s led for two decades - but he will go in his own time.",Business and Finance
"Facebook will fuel more unrest, whistle-blower tells UK lawmakers - Al Jazeera English",Business and Finance
"New OT rules to take effect In an unprecedented overhaul of the nations overtime pay rules, the Bush administration is delivering to its business allies an election-year plum theyve sought for decades.",Business and Finance
Merck Partnering With Nastech On Nasal Spray Obesity Drug Whitehouse Station-based Merck is joining with a company that last year began small-scale testing of a nasal spray drug designed to make the stomach feel full faster.,Business and Finance
Diet Pill Was a Driving Force in French Drug Merger The year's big drug-industry merger may turn out to be about using marketing muscle to fight fat.,Business and Finance
"Record sale for Keeneland Three days before its Sept. 27 end date, the 2004 Keeneland September yearling sale became the top-grossing Thoroughbred auction in history when Friday #39;s 11th session pushed total income to \$318,245,700 for 2,819 yearlings.",Business and Finance
Bitfarms Mega-Mining Facility Raises Concerns Among Legislators in Argentina,Business and Finance
"United to cut US flights, non-union pay UAL Corp. #39;s United Airlines said Friday it is following through on its plan to cut \$2 billion in costs by cutting back domestic flights and non-union salaries.",Business and Finance
"Iger is board #39;s Disney guy Although he may face strong competition from rivals outside the company, Walt Disney Co. president and chief operating officer Robert Iger was assured by Disney #39;s board of directors Tuesday ",Business and Finance
"Microsoft Profit, Revenue Rise  SEATTLE (Reuters) - Microsoft Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MSFT.O target=/stocks/quickinfo/fullquote""&gt;MSFT.O&lt;/A&gt;on Thursday  said its quarterly profit climbed as revenue rose 12 percent,  driven by demand for the company's core software products from  businesses and higher sales of personal computers and servers.",Business and Finance
Air Canada glitch causes minor delays A 45-minute outage at Air Canadas reservation computer during a busy period early this morning caused delays in departures from airports across Canada and in the United States.,Business and Finance
"BHP Billiton approves \$1.6 bln copper, iron ore projects MELBOURNE - BHP Billiton Ltd./Plc. (BHP.AX: Quote, Profile, Research) (BLT.L: Quote, Profile, Research) , the world #39;s biggest miner, has approved a \$990 million copper project in northern Chile and a \$575 ",Business and Finance
UPDATE 1-US SEC orders hedge fund adviser registration The US Securities and Exchange Commission voted 3-2 on Tuesday to adopt a rule that for the first time will require hedge fund advisers to register with the agency and submit to SEC examinations.,Business and Finance
"Storm blows oil price back above \$45 US new yorkCrude oil surged to a four-week high yesterday, bringing the gain this week to almost \$3 (US) a barrel, on concern shutdowns caused by Hurricane Ivan will further reduce US inventories.",Business and Finance
"Service Sector Cools As Hiring Increases Activity in the service sector of the US economy slowed moderately in September from the previous month #39;s pace, but it still expanded at a healthy clip, according to a private research group #39;s survey.",Business and Finance
3 Stocks We Recently Bought (and Why You Should Too),Business and Finance
"Executive's death stuns State Street  The chief executive of State Street Global Advisors, Timothy B. Harbert, died of a heart attack on Tuesday night, the company said yesterday. He was 53.",Business and Finance
"Airline applauds pilots #39; contract US Airways hopes its other unions will follow with concessions so the company can emerge from bankruptcy. By Associated Press. ARLINGTON, Va.",Business and Finance
